"sitters_user_id","counties","sitters_member_id","sitters_sitter_has_review_yes_no","sitters_average_rating","sitters_total_number_of_reviews","sitters_birth_date","sitters_gender","sitters_zipcode","sitters_pay_min","sitters_pay_max","sitter_profiles_nanny_pay_rate","sitters_care_type","sitter_profiles_nanny_pay_min","sitter_profiles_education_completed","sitters_background_check_submitted_ever_yes_no","sitter_profiles_years_of_experience","sitter_profiles_comfortable_with_pets_yes_no","sitter_profiles_sick_children_yes_no","sitter_profiles_smoker_yes_no","sitter_profiles_childcare_profile_completed_yes_no","sitter_profiles_childcare_reference_count","sitter_profiles_homework_help_yes_no","sitter_profiles_cpr_certified_yes_no","sitter_profiles_first_aid_training_yes_no","sitter_profiles_childcare_access_to_transportation_yes_no","special_needs_yes_no","sitters_city","NA","laundry","travel_with_family","potty_training","crafts","swimming_supervision","light_housekeeping","meal_preparation","age_range","mean_pay_rate_sitters"
"5fc7ee89-c4cf-5472-bdbf-2a931ddb9340","Franklin",12631199,"No",NA,0,32,"female","01301","15","20","{""min"":1200,""max"":3000}","Nanny","$12.00","Some College","Yes",4,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Greenfield",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",17.5
"e8f96f2e-3638-5b6f-8617-a214a889cbe6","Franklin",19954052,"No",NA,0,21,"female","01301","20","100",NA,"Babysitter",NA,NA,"No",7,"Yes","Yes","No","Yes",NA,"Yes","No","No","No","Yes","Greenfield",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",60
"402661d6-fe9e-53a2-a5f8-0f09aa46edd9","Berkshire",20208783,"No",NA,0,29,"female","01201",NA,NA,"{""min"":3000,""max"":6000}","Nanny","$30.00",NA,"No",10,"Yes","No","No","Yes",NA,"No","No","No","No","No","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"f367084d-cec2-5b4c-a0b1-ba629781e63e","Hampshire",18361885,"No",NA,0,23,"male","01002","15","20","{""min"":1500,""max"":2000}","Nanny","$15.00","Some College","Yes",1,"Yes","Yes","No","Yes",2,"Yes","No","No","No","No","Amherst",NA,NA,NA,NA,"Yes","Yes","Yes","Yes","18-24",17.5
"d843258f-dd7c-5c66-b65c-acbaceb1b104","Worcester",19130167,"No",NA,0,59,"female","01453","12","20",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",16
"10f22270-e371-56d6-9b77-b220df59524c","Hampshire",20524012,"No",NA,0,19,"female","01002","15","50",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",32.5
"3f3a4c35-6a2e-520f-9a13-19920866c2bf","Hampshire",18467568,"No",NA,0,28,"female","01002","10","20",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",15
"0ffe2d16-d8df-5688-9976-2416d763f5b3","Worcester",19241572,"No",NA,0,45,"female","01453",NA,NA,"{""min"":1000,""max"":2000}","Nanny","$10.00",NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"45-54",NA
"5d85b1ee-0db8-5289-8866-d2171905bd6d","Hampshire",20083425,"No",NA,0,19,"female","01002","14","20",NA,"Babysitter",NA,NA,"No",0,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",17
"02fb5ef5-0090-5803-b512-236d62f3570e","Berkshire",19279789,"No",NA,0,31,"female","01201","20","25",NA,"Babysitter",NA,NA,"No",8,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",22.5
"2ec66fde-49de-5b8a-aa1b-82aacf952c74","Worcester",20234851,"No",NA,0,56,"female","01453","25","30",NA,"Babysitter",NA,NA,"No",8,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",27.5
"b57ead24-be09-58f4-94df-394c4c94733f","Worcester",20222119,"No",NA,0,24,"female","01453","16","23",NA,"Babysitter",NA,NA,"No",0,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",19.5
"6ce11c8a-696f-5a29-9e9d-1356a796fbb9","Franklin",19930021,"No",NA,0,21,"female","01364",NA,NA,"{""min"":1500,""max"":2500}","Nanny","$15.00",NA,"No",3,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","No","Orange",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","18-24",NA
"3916b3af-a6a6-5d00-b994-96a42303e8d7","Worcester",17679307,"No",NA,0,29,"female","01453","18","25","{""min"":1800,""max"":2500}","Nanny","$18.00","College Degree","No",5,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","25-34",21.5
"7eab0680-ca37-5b1f-9e2b-89512ae065cc","Franklin",18778735,"No",NA,0,22,"female","01337","18","20","{""min"":1500,""max"":2000}","Nanny","$15.00","High School Degree","No",5,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Bernardston",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","18-24",19
"db656914-b716-5456-a9d7-d3ce4e35b7f7","Hampden",17392333,"No",NA,0,23,"female","01085","12","16",NA,"Babysitter",NA,NA,"No",3,"Yes","No","No","Yes",NA,"No","No","No","No","No","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",14
"eb1239d1-b1e5-57b1-960f-ba4dea67ffc4","Hampshire",19384077,"No",NA,0,20,"female","01002","15","20",NA,"Babysitter",NA,NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",17.5
"99e61eff-1fbd-523f-84e6-46e57cc4a5c7","Franklin",19334090,"No",NA,0,23,"female","01344","15","20",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Erving","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",17.5
"b15e731e-0c45-5327-a80a-9664e0481ae2","Worcester",19196159,"No",NA,0,28,"female","01453",NA,NA,"{""min"":1800,""max"":3000}","Nanny","$18.00",NA,"No",9,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"b91f9172-4963-5f9b-a212-580d3a18612d","Worcester",18207943,"No",NA,0,63,"female","01453","0","0","{""min"":2300,""max"":2500}","Nanny","$23.00","Some College","Yes",38,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Leominster",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","55-64",0
"3d7c5d0d-1380-5d51-9afb-354f1ee64b1d","Hampshire",19423202,"No",NA,0,22,"female","01002","20","30",NA,"Babysitter",NA,NA,"Yes",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",25
"cb44fe8d-2bb8-5624-9d0d-62810b37daa2","Franklin",18551561,"No",NA,0,34,"female","01340","15","30",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Colrain","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",22.5
"eadb6086-f7bc-5cdf-bb69-857b74ef2f3a","Berkshire",13800651,"No",NA,0,68,"female","01201","15","18",NA,"Babysitter",NA,"College Degree","No",7,"Yes","No","No","Yes",2,"No","Yes","Yes","Yes","Yes","Pittsfield",NA,"Yes",NA,NA,NA,NA,"Yes","Yes","65 and over",16.5
"07f03413-ae3f-585b-bbc0-165828a7e556","Hampden",10903795,"No",NA,0,52,"female","01085","10","15",NA,"Babysitter",NA,"Graduate Degree","No",10,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Westfield",NA,NA,NA,NA,NA,NA,NA,"Yes","45-54",12.5
"a1eccaf2-e8c0-50e7-8472-e9a9bde0c005","Worcester",16953767,"Yes",5,1,27,"female","01453","15","25","{""min"":1800,""max"":3000}","Nanny","$18.00","Some College","No",6,"Yes","No","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",20
"189d6859-abf9-5343-aff6-3866162ba5fb","Hampshire",14787579,"No",NA,0,32,"female","01002","10","15",NA,"Babysitter",NA,"Graduate Degree","Yes",4,"Yes","Yes","No","Yes",1,"Yes","No","No","Yes","No","Amherst",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","25-34",12.5
"1d40adba-25dd-50a4-bac3-067776897a8c","Hampshire",15354671,"No",NA,0,24,"female","01002","20","25",NA,"Babysitter",NA,"Some College","Yes",9,"Yes","Yes","No","Yes",2,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","18-24",22.5
"67848b4e-1ac1-50c9-b8db-444bb3986a73","Worcester",12244571,"Yes",5,2,29,"female","01453","18","30","{""min"":2500,""max"":3500}","Babysitter","$25.00","Some College","Yes",7,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",24
"26695301-ebb3-5bf2-9d61-42729316295d","Franklin",19126180,"No",NA,0,34,"female","01039","15","18","{""min"":1500,""max"":1800}","Nanny","$15.00","Some College","No",10,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Haydenville",NA,"Yes",NA,NA,"Yes",NA,"Yes","Yes","25-34",16.5
"af8afbba-c23e-5b3b-b85d-a750eff85f1a","Worcester",17100869,"Yes",5,1,24,"female","01453","20","30","{""min"":1500,""max"":3000}","Nanny","$15.00","Some College","No",9,"Yes","No","No","Yes",1,"Yes","No","Yes","Yes","Yes","Leominster",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","18-24",25
"0aabfdde-8d2d-58a3-a922-5964e515e133","Franklin",18869567,"No",NA,0,31,"female","01364",NA,NA,"{""min"":2000,""max"":3000}","Nanny","$20.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Orange","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"f363177a-8dad-5e01-ad2a-03d0e5f04246","Franklin",10499213,"No",NA,0,34,"female","01054","15","25","{""min"":1200,""max"":2000}","Babysitter","$12.00","College Degree","No",10,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","Yes","Leverett",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",20
"8fdd21fc-e1e8-56d0-b612-410e7aca959c","Hampden",20344095,"No",NA,0,52,"female","01085",NA,NA,"{""min"":1500,""max"":2200}","Nanny","$15.00",NA,"No",6,"Yes","No","No","Yes",NA,"No","No","No","No","No","Montgomery","Yes",NA,NA,NA,NA,NA,NA,NA,"45-54",NA
"06e2745a-6593-50f7-9ea9-01c437a4ff1b","Franklin",18544326,"No",NA,0,24,"female","01301","16","25","{""min"":1600,""max"":2500}","Babysitter","$16.00","College Degree","Yes",3,"Yes","No","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Greenfield",NA,"Yes",NA,NA,"Yes",NA,"Yes","Yes","18-24",20.5
"03227589-46fe-5f58-89ce-847079a96b45","Franklin",18794375,"No",NA,0,24,"female","01301",NA,NA,"{""min"":1500,""max"":5000}","Nanny","$15.00",NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Greenfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"2e35dbf1-7852-51bb-8639-72ac78244b92","Worcester",20467844,"No",NA,0,45,"female","01453","20","30",NA,"Babysitter",NA,NA,"No",10,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"45-54",25
"c8c1663b-4c46-54d8-9a1e-c69f0765dad9","Hampden",19953426,"No",NA,0,30,"female","01085","0","0",NA,"Babysitter",NA,NA,"No",12,"Yes","No","No","Yes",NA,"No","No","No","No","No","Montgomery","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",0
"32486f52-2ce4-5fbe-ad94-880d5d020ec8","Hampden",19628228,"No",NA,0,22,"female","01085","15","25",NA,"Babysitter",NA,"Some College","No",6,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Westfield",NA,"Yes",NA,NA,"Yes","Yes","Yes",NA,"18-24",20
"07cb265e-6b00-575c-9d3a-16adf9bbf350","Worcester",18288585,"No",NA,0,23,"female","01453","15","25",NA,"Babysitter",NA,NA,"No",0,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",20
"702f574e-f333-53df-9ffc-f19b269f2e71","Franklin",18539441,"Yes",5,1,25,"female","01375","17","25","{""min"":2000,""max"":2500}","Babysitter","$20.00",NA,"No",4,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Sunderland",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","25-34",21
"2dc90265-2b82-565c-b93c-b12e975b2bb4","Franklin",16718841,"No",NA,0,28,"female","01072",NA,NA,"{""min"":1500,""max"":2000}","Nanny","$15.00","College Degree","No",7,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Shutesbury",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",NA
"ea683797-d68e-539b-9cf3-ce9c5faebabc","Franklin",19721800,"No",NA,0,28,"female","01375","18","35",NA,"Babysitter",NA,NA,"No",12,"Yes","No","No","Yes",NA,"No","No","No","No","No","Sunderland","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",26.5
"9e61a9b4-1c8a-5e49-8e1b-f4fd07bd9e19","Worcester",12891975,"Yes",5,1,31,"female","01453","13","20","{""min"":1500,""max"":3000}","Babysitter","$15.00","Some College","Yes",4,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,"Yes","Yes","Yes","Yes",NA,"Yes","Yes","25-34",16.5
"abac1ebb-9555-5cde-a02b-716fa4048722","Hampden",17734182,"No",NA,0,25,"female","01085","12","25","{""min"":3000,""max"":4000}","Babysitter","$30.00","Some College","No",10,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Westfield",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","25-34",18.5
"bce4f617-0b57-57a0-9f6b-3025ea5e92cc","Hampden",17864488,"No",NA,0,26,"female","01085",NA,NA,"{""min"":1900,""max"":2000}","Nanny","$19.00",NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"7d753cd4-843f-5548-8bd2-765d2deee442","Hampden",19290736,"No",NA,0,29,"male","01085","10","30","{""min"":1500,""max"":3000}","Nanny","$15.00","Some Graduate School","No",7,"Yes","No","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",20
"39d70d0d-3fb8-5a4a-8f45-41804a370fae","Berkshire",17924880,"No",NA,0,23,"female","01201","10","18",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",14
"0a89513c-77e4-5bf7-90f4-d18b1cd3f92f","Franklin",18705120,"No",NA,0,22,"female","01301","13","18",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Greenfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",15.5
"54b7ac1b-29f2-55c2-879d-6eceecf484c0","Hampden",18477197,"No",NA,0,22,"female","01085","12","35","{""min"":1500,""max"":2000}","Babysitter","$15.00","Some College","No",4,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Westfield",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","18-24",23.5
"085526c8-40d2-5683-b023-01b978b0fef9","Berkshire",19289872,"No",NA,0,33,"female","01201",NA,NA,"{""min"":1300,""max"":1800}","Nanny","$13.00",NA,"No",7,"Yes","No","No","Yes",NA,"No","No","No","No","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"698ce132-a488-57ca-becc-6c3b322fae67","Franklin",19335934,"No",NA,0,20,"female","01364","14","20",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Orange","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",17
"9ce46a89-9bcd-515d-a499-75da1b0cb0c2","Hampshire",18470372,"No",NA,0,25,"female","01002","15","25","{""min"":1800,""max"":2500}","Nanny","$18.00","College Degree","No",6,"Yes","No","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","25-34",20
"69f0afe4-43e6-5765-9005-b88304bbff46","Worcester",19187015,"No",NA,0,45,"female","01453",NA,NA,"{""min"":1800,""max"":3000}","Nanny","$18.00",NA,"No",35,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"45-54",NA
"e6327725-b2fe-55a4-82af-a89084ea6acb","Worcester",20125616,"No",NA,0,30,"female","01453","20","27",NA,"Babysitter",NA,NA,"No",8,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",23.5
"b1585526-3395-5246-84d6-a5e58f2a978b","Worcester",19057248,"No",NA,0,56,"female","01453",NA,NA,"{""min"":2200,""max"":4000}","Nanny","$22.00","High School Degree","Yes",6,"Yes","Yes","No","Yes",2,"No","Yes","Yes","Yes","No","Leominster",NA,"Yes",NA,NA,NA,NA,"Yes","Yes","55-64",NA
"b5a6c42f-61ce-5c6a-be0c-7846f8a7c8ec","Worcester",16436563,"No",NA,0,32,"female","01453","15","30","{""min"":1500,""max"":3000}","Nanny","$15.00","College Degree","No",10,"Yes","No","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,"Yes",NA,NA,"Yes",NA,NA,"Yes","25-34",22.5
"d7381084-2a55-51c3-b167-f2b8355fbd6a","Hampshire",18401597,"No",NA,0,21,"female","01002",NA,NA,"{""min"":1400,""max"":3000}","Nanny","$14.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"47e529a2-fb02-58a3-a8e2-47699cd5507a","Hampden",18354237,"No",NA,0,21,"female","01085","12","30",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",21
"fd4a41e8-7279-552d-8b92-f09790897f1c","Worcester",19351111,"Yes",5,1,32,"female","01453","18","25","{""min"":1800,""max"":2500}","Babysitter","$18.00","College Degree","Yes",2,"Yes","Yes","No","Yes",2,"No","Yes","Yes","Yes","Yes","Leominster",NA,"Yes",NA,"Yes","Yes",NA,"Yes","Yes","25-34",21.5
"0d269290-57c5-58ce-bce6-7132a6f7dda4","Berkshire",13656255,"No",NA,0,35,"female","01201","12","20",NA,"Babysitter",NA,"College Degree","No",10,"Yes","No","No","Yes",NA,"Yes","No","No","Yes","Yes","Pittsfield",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","35-44",16
"ee138cc7-ea87-5d6a-936d-9e97ac37f421","Franklin",19875664,"No",NA,0,25,"female","01340","20","40",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Colrain","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",30
"7656787f-06a8-51c6-8eb6-4ff7129dbf15","Hampden",18961946,"No",NA,0,25,"female","01085","13","20",NA,"Babysitter",NA,NA,"No",6,"Yes","No","No","Yes",NA,"Yes","Yes","Yes","No","No","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",16.5
"c70c118e-3d7a-52f9-9284-68cfade5fd1c","Franklin",17909842,"No",NA,0,66,"female","01378",NA,NA,"{""min"":2000,""max"":2000}","Nanny","$20.00",NA,"Yes",40,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Warwick","Yes",NA,NA,NA,NA,NA,NA,NA,"65 and over",NA
"cdf559f2-1cd9-5dcd-a823-1c719423ddb4","Berkshire",17428763,"No",NA,0,54,"female","01201","20","27","{""min"":1500,""max"":2500}","Nanny","$15.00",NA,"No",8,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Pittsfield",NA,NA,NA,NA,"Yes",NA,"Yes","Yes","45-54",23.5
"81057805-9272-55d8-85be-ed42ea40b422","Hampshire",17769484,"No",NA,0,27,"female","01002","12","18","{""min"":1200,""max"":1800}","Babysitter","$12.00","Some Graduate School","No",3,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","25-34",15
"65063ba7-87f2-523b-a86b-f3ac2eba287c","Worcester",18095444,"No",NA,0,38,"female","01453","15","100","{""min"":1500,""max"":2500}","Nanny","$15.00","High School Degree","No",5,"Yes","Yes","No","Yes",NA,"Yes","Yes","No","Yes","Yes","Leominster",NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","35-44",57.5
"a98c3566-5c7c-580f-80f6-6f3d3554bf64","Franklin",19936917,"No",NA,0,22,"female","01354","10","20",NA,"Babysitter",NA,NA,"No",6,"Yes","No","No","Yes",NA,"Yes","No","No","No","No","Gill",NA,"Yes",NA,NA,"Yes",NA,"Yes",NA,"18-24",15
"29451c47-670f-57c3-99a9-e79a7c091a6e","Berkshire",18993068,"No",NA,0,55,"female","01201","10","18","{""min"":1800,""max"":2800}","Nanny","$18.00","Some College","No",10,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","Yes","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",14
"ce36934e-2fc5-578c-aba6-dbaf06a37f9d","Berkshire",10579895,"No",NA,0,37,"female","01201","13","20","{""min"":1500,""max"":2000}","Nanny","$15.00","Some College","No",10,"Yes","Yes","No","Yes",1,"Yes","No","Yes","Yes","Yes","Pittsfield",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","35-44",16.5
"e944ff95-c70b-5adc-9f7f-e21c05e6e629","Hampshire",18306522,"No",NA,0,21,"female","01002","15","25",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",20
"8273cfd6-b88b-57bf-928a-f309cf47f652","Franklin",18911901,"No",NA,0,28,"female","01341","15","25","{""min"":1500,""max"":2500}","Babysitter","$15.00","Graduate Degree","No",4,"Yes","Yes","No","Yes",NA,"Yes","Yes","No","Yes","Yes","Conway",NA,NA,NA,NA,"Yes",NA,"Yes","Yes","25-34",20
"a4fd519a-01d3-5b6e-a0c3-c60777911bfb","Hampshire",19662199,"No",NA,0,22,"female","01002","16","18",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",17
"2bec997b-dfcd-5341-92c7-f65143cc6195","Franklin",19197746,"No",NA,0,34,"female","01039",NA,NA,"{""min"":1600,""max"":2500}","Nanny","$16.00",NA,"No",10,"Yes","No","No","Yes",NA,"No","No","No","No","No","Haydenville","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"45c1daa0-b9cf-52bc-97f6-90cac2a665ba","Hampshire",16402879,"No",NA,0,23,"female","01002","11","15",NA,"Babysitter",NA,"Some College","No",6,"Yes","No","No","Yes",NA,"Yes","No","No","Yes","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",13
"dab21ce0-f214-5340-be61-81441a38ec41","Berkshire",19570689,"No",NA,0,25,"male","01201","0","0",NA,"Babysitter",NA,NA,"No",0,"Yes","No","No","Yes",NA,"No","No","No","No","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",0
"c8f6c792-3494-551c-81f8-09c2ca5325cf","Worcester",18586455,"No",NA,0,24,"female","01453",NA,NA,"{""min"":1800,""max"":2500}","Nanny","$18.00",NA,"No",0,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"59c4c953-e42b-53ea-bca9-e06ab134940f","Berkshire",12234998,"Yes",5,1,37,"female","01201","10","20","{""min"":1000,""max"":2500}","Babysitter","$10.00","Some High School","No",10,"Yes","Yes","No","Yes",2,"Yes","No","No","Yes","Yes","Pittsfield",NA,"Yes",NA,"Yes","Yes",NA,"Yes","Yes","35-44",15
"36c38dd8-15f8-568d-9b40-7fd7955e81f1","Worcester",19523503,"No",NA,0,20,"female","01453","18","20","{""min"":1800,""max"":2200}","Babysitter","$18.00","High School Degree","No",5,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","No","No","Leominster",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","18-24",19
"583cc252-ba65-5042-84e8-d35bac9539a8","Worcester",19512985,"No",NA,0,33,"female","01453","15","16",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",15.5
"e513128b-c46e-580b-ac9b-737b92ff32e2","Hampshire",15857812,"No",NA,0,30,"female","01002","25","30","{""min"":2500,""max"":3000}","Babysitter","$25.00","Some College","Yes",12,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",27.5
"77b5cf6f-f5fa-5820-89db-485228f6637e","Berkshire",18992790,"No",NA,0,23,"female","01201","13","25",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",19
"79751dc8-d252-5060-a6b1-2a11caaf2f51","Berkshire",18255536,"No",NA,0,23,"female","01201","15","25","{""min"":1500,""max"":4000}","Nanny","$15.00","College Degree","Yes",5,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Pittsfield",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",20
"cea9ed71-d44e-5773-9408-6c079d7b15c3","Hampshire",16359710,"No",NA,0,36,"female","01002","10","18",NA,"Babysitter",NA,NA,"No",3,"No","No","No","Yes",NA,"Yes","No","No","Yes","No","Amherst",NA,NA,NA,NA,"Yes",NA,NA,NA,"35-44",14
"a01d3f19-b098-5ccf-a377-66fba1fe55f4","Worcester",19387707,"No",NA,0,29,"male","01453",NA,NA,"{""min"":1600,""max"":2000}","Nanny","$16.00",NA,"No",5,"No","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
